iter	AUC	Logloss
881	0.8022675812	0.5655206274
882	0.8022717237	0.5654987701
883	0.8022826314	0.5654807052
884	0.8022877574	0.5654626404
885	0.8022934794	0.5654393966
886	0.8022954762	0.5654116264
887	0.8023031354	0.565387404
888	0.8023050725	0.565366607
889	0.8023145199	0.5653447497
890	0.802324295	0.5653236672
891	0.8023411036	0.5653066218
892	0.8023432493	0.5652795856
893	0.8023431897	0.5652541806
894	0.8023532033	0.5652372983
895	0.8023563325	0.5652131167
896	0.8023628294	0.5651892612
897	0.8023706079	0.5651655281
898	0.8023868203	0.5651462399
899	0.8023859262	0.565122466
900	0.802392602	0.5651026884
901	0.8024041951	0.5650831555
902	0.8024039268	0.5650623585
903	0.8024143577	0.5650381361
904	0.8024193645	0.5650145253
905	0.8024301231	0.5649949924
906	0.8024383783	0.5649748886
907	0.802454114	0.5649590258
908	0.8024724722	0.5649416541
909	0.8024828732	0.5649241601
910	0.8024816513	0.5648997338
911	0.8024896383	0.5648796708
912	0.8024922311	0.5648571203
913	0.8024971485	0.5648387699
914	0.802519381	0.5648240489
915	0.8025295138	0.5648056578
916	0.8025400937	0.5647885308
917	0.8025481403	0.5647646346
918	0.8025606871	0.5647473853
919	0.8025637865	0.5647237337
920	0.8025746047	0.5647070146
921	0.8025801182	0.5646842194
922	0.8025841117	0.5646619135
923	0.802588582	0.5646405456
924	0.8026011586	0.5646241934
925	0.8026178479	0.5646081674
926	0.8026218414	0.5645863102
927	0.8026325405	0.5645676744
928	0.802639246	0.5645495687
929	0.8026423454	0.5645303213
930	0.8026455343	0.5645089941
931	0.802662015	0.5644929274
932	0.802667439	0.5644766567
933	0.8026771843	0.5644538616
934	0.8026838899	0.5644362452
935	0.8026934266	0.5644177318
936	0.8026987314	0.5643985659
937	0.8027102947	0.5643828662
938	0.8027172685	0.5643661878
939	0.8027180135	0.5643458801
940	0.8027229905	0.5643263064
941	0.8027383685	0.5643105659
942	0.8027458191	0.5642888717
943	0.8027516305	0.5642675038
944	0.8027563095	0.5642513147
945	0.8027674556	0.5642354111
946	0.8027709723	0.5642129421
947	0.8027892709	0.5641997707
948	0.8027922511	0.5641803601
949	0.8027942181	0.5641587067
950	0.8027957082	0.5641408457
951	0.8028136492	0.5641263693
952	0.8028177619	0.564105083
953	0.8028227091	0.5640854277
954	0.802826941	0.564069728
955	0.8028376997	0.5640548846
956	0.802839309	0.5640333536
957	0.8028453588	0.5640164713
958	0.8028460443	0.5639974277
959	0.8028490841	0.5639750403
960	0.8028516173	0.563955385
961	0.8028600812	0.5639391552
962	0.8028658628	0.5639197446
963	0.8028707802	0.5639017613
964	0.8028769493	0.5638861839
965	0.8028815389	0.5638677928
966	0.8028875589	0.5638485046
967	0.8029094338	0.5638345583
968	0.8029213846	0.5638182061
969	0.8029245734	0.5637971236
970	0.8029282391	0.5637768975
971	0.8029323816	0.5637559374
972	0.8029452562	0.5637413794
973	0.8029554784	0.5637262914
974	0.8029649854	0.5637095722
975	0.8029704988	0.5636948511
976	0.8029764891	0.5636790291
977	0.8029914498	0.5636662246
978	0.8030055761	0.5636541542
979	0.8030236959	0.5636400448
980	0.8030257821	0.5636195332
981	0.8030361533	0.56360522
982	0.8030426502	0.5635839744
983	0.8030583858	0.5635697019
984	0.8030733466	0.5635553479
985	0.8030784726	0.5635366713
986	0.803090781	0.5635243154
987	0.8030981421	0.5635022135
988	0.8031008244	0.563479459
989	0.8031116128	0.5634626991
990	0.8031149805	0.5634416981
991	0.8031181991	0.5634215128
992	0.8031238914	0.5634009604
993	0.8031356037	0.5633857908
994	0.8031392694	0.5633684192
995	0.8031611443	0.5633552885
996	0.8031638563	0.5633355925
997	0.803166002	0.5633189141
998	0.8031685948	0.5633017871
999	0.8031712174	0.5632850271
1000	0.8031781912	0.5632719372
1001	0.8031925559	0.5632581541
1002	0.8031955063	0.563240864
1003	0.8032050431	0.5632255313
1004	0.8032259643	0.5632124821
1005	0.8032413125	0.5631981689
1006	0.8032431006	0.5631770456
1007	0.8032508194	0.5631610197
1008	0.8032535911	0.5631430771
1009	0.8032575846	0.563122851
1010	0.8032691181	0.5631098834
1011	0.8032772541	0.5630932866
1012	0.8032926917	0.5630828065
1013	0.8032977581	0.5630656387
1014	0.8033206463	0.5630539353
1015	0.8033201993	0.5630342393
1016	0.8033235669	0.5630146656
1017	0.8033408225	0.5630024728
1018	0.8033474386	0.5629824913
1019	0.803353101	0.5629670363
1020	0.8033550084	0.5629460761
1021	0.803360045	0.5629302948
1022	0.8033658266	0.5629131271
1023	0.8033846021	0.5629002411
1024	0.8034048676	0.5628867842
1025	0.8034110665	0.5628684746
1026	0.8034145236	0.5628481669
1027	0.803419292	0.5628272475
1028	0.803432107	0.5628146062
1029	0.8034350872	0.5627976423
1030	0.8034436405	0.5627836961
1031	0.8034576774	0.5627715033
1032	0.8034735322	0.562758495
1033	0.803480804	0.5627379834
1034	0.8034804463	0.5627215904
1035	0.8034855425	0.5627023837
1036	0.8034904599	0.5626857053
1037	0.8034988642	0.5626713105
1038	0.803503722	0.5626557739
1039	0.8035105169	0.562635874
1040	0.8035114408	0.5626176052
1041	0.8035272956	0.5626037813
1042	0.8035361767	0.5625893457
1043	0.8035417199	0.5625750325
1044	0.8035476804	0.5625580278
1045	0.8035546541	0.5625378425
1046	0.8035663962	0.5625260167
1047	0.8035699427	0.5625073401
1048	0.8035758734	0.5624913142
1049	0.8035916388	0.5624785097
1050	0.8035965562	0.562461342
1051	0.8036000729	0.5624468248
1052	0.8036018312	0.562427822
1053	0.8036168814	0.5624153846
1054	0.8036341071	0.5624024578
1055	0.8036428094	0.5623908359
1056	0.8036507368	0.5623779091
1057	0.8036555648	0.5623632697
1058	0.8036596775	0.5623467951
1059	0.8036691546	0.5623324003
1060	0.8036777079	0.5623160074
1061	0.8036808968	0.5622973308
1062	0.8036866784	0.5622838331
1063	0.8036916554	0.562265075
1064	0.8037017882	0.5622502316
1065	0.8037038445	0.5622326153
1066	0.8037167192	0.562220708
1067	0.8037253022	0.5622078627
1068	0.8037278652	0.5621898794
1069	0.8037344217	0.5621739758
1070	0.8037362993	0.5621543206
1071	0.8037449718	0.5621411491
1072	0.8037499487	0.5621287932
1073	0.8037526011	0.5621095865
1074	0.8037526906	0.5620951917
1075	0.8037588596	0.5620789211
1076	0.8037717342	0.5620690935
1077	0.8037856221	0.562057023
1078	0.8037895262	0.562038428
1079	0.80379197	0.5620165708
1080	0.8037983775	0.5619974864
1081	0.8038066626	0.5619838664
1082	0.8038113117	0.5619692677
1083	0.8038164377	0.56195577
1084	0.8038232028	0.5619401926
1085	0.8038304746	0.5619239628
1086	0.8038468063	0.5619126263
1087	0.8038535714	0.5618981907
1088	0.8038691878	0.5618856717
1089	0.8038705587	0.5618683001
1090	0.8038823903	0.5618565151
1091	0.8038992286	0.5618440777
1092	0.8039020896	0.5618304576
1093	0.8039054573	0.5618147987
1094	0.803910017	0.5617962852
1095	0.8039142489	0.5617810749
1096	0.8039237559	0.5617688005
1097	0.8039265573	0.5617513881
1098	0.8039418459	0.5617391138
1099	0.8039498329	0.561724719
1100	0.8039652407	0.5617127301
1101	0.8039729595	0.5616984576
1102	0.8039782643	0.5616828394
1103	0.8039822578	0.5616658348
1104	0.8039901853	0.5616530711
1105	0.8039949238	0.5616379831
1106	0.8039963841	0.5616224057
1107	0.8040158153	0.5616105799
1108	0.8040204346	0.5615940238
1109	0.8040273488	0.5615801184
1110	0.8040348291	0.561566009
1111	0.8040513396	0.5615548765
1112	0.8040639758	0.5615437031
1113	0.804068923	0.5615278403
1114	0.8040847182	0.5615176865
1115	0.8040889204	0.5615017421
1116	0.8041003048	0.561489794
1117	0.8041006327	0.5614690377
1118	0.8041046262	0.5614531749
1119	0.8041206598	0.5614415938
1120	0.8041225672	0.5614245483
1121	0.8041259348	0.5614088894
1122	0.8041306734	0.5613943315
1123	0.8041357994	0.5613801405
1124	0.8041402102	0.5613655418
1125	0.8041404784	0.5613484149
1126	0.8041436672	0.5613319811
1127	0.804151386	0.5613180756
1128	0.8041557074	0.5612989097
1129	0.8041684628	0.5612878588
1130	0.8041820824	0.5612779088
1131	0.8041848838	0.5612619236
1132	0.8041977286	0.5612509542
1133	0.8042014837	0.5612324408
1134	0.8042068481	0.56121564
1135	0.8042093515	0.5612003073
1136	0.8042172194	0.5611867688
1137	0.8042207956	0.5611708244
1138	0.8042234182	0.5611529635
1139	0.8042269349	0.5611354695
1140	0.8042276502	0.5611169968
1141	0.8042440116	0.5611045594
1142	0.8042574525	0.5610938754
1143	0.8042621613	0.5610780533
1144	0.8042693436	0.5610645964
1145	0.804279685	0.5610529338
1146	0.8042910099	0.5610420459
1147	0.80429703	0.5610273249
1148	0.8043015003	0.5610130116
1149	0.8043100536	0.5610013897
1150	0.8043188453	0.5609879736
1151	0.804325074	0.5609739866
1152	0.8043300807	0.5609615491
1153	0.8043369651	0.5609487447
1154	0.8043398857	0.5609336158
1155	0.8043426871	0.5609160403
1156	0.8043532073	0.5609043777
1157	0.8043564558	0.56089088
1158	0.8043596148	0.5608733452
1159	0.8043633699	0.5608585018
1160	0.8043670654	0.5608420681
1161	0.8043681383	0.5608235954
1162	0.8043692112	0.5608071209
1163	0.8043747544	0.5607888521
1164	0.8043797016	0.560775803
1165	0.8043881953	0.5607646705
1166	0.8043951392	0.5607531302
1167	0.8043979406	0.5607379606
1168	0.8044013381	0.5607216899
1169	0.8044169843	0.5607101088
1170	0.8044312596	0.5606993841
1171	0.8044422567	0.5606886186
1172	0.8044542074	0.5606774452
1173	0.8044591844	0.5606603183
1174	0.8044641018	0.5606471468
1175	0.8044736683	0.5606354026
1176	0.8044804335	0.5606232506
1177	0.8044925928	0.5606130968
1178	0.8045063615	0.5606032691
1179	0.8045182824	0.5605912395
1180	0.8045256436	0.5605783942
1181	0.8045373559	0.5605681588
1182	0.804539144	0.5605509503
1183	0.8045434654	0.5605360254
1184	0.8045454323	0.5605220791
1185	0.8045588732	0.5605120068
1186	0.8045632541	0.5604972858
1187	0.8045661449	0.5604809744
1188	0.8045781851	0.5604714322
1189	0.8045811057	0.5604550392
1190	0.8045828938	0.560437586
1191	0.8045872748	0.5604229466
1192	0.8045906425	0.5604098159
1193	0.8045983613	0.5603966852
1194	0.8046036363	0.560384207
1195	0.8046183884	0.5603738492
1196	0.8046233654	0.5603608817
1197	0.8046384454	0.5603491375
1198	0.8046424985	0.5603330707
1199	0.8046450019	0.5603169224
1200	0.8046509922	0.5603045258
1201	0.8046578169	0.5602937602
1202	0.804669112	0.5602842588
1203	0.8046797514	0.5602733302
1204	0.8046821356	0.5602565702
1205	0.8046862483	0.5602427055
1206	0.8046990633	0.5602327556
1207	0.8047039509	0.5602193395
1208	0.8047094345	0.5602042514
1209	0.8047251403	0.5601938937
1210	0.8047325611	0.5601804368
1211	0.8047363758	0.5601685294
1212	0.8047401011	0.5601535637
1213	0.8047425151	0.560137497
1214	0.8047530055	0.5601262829
1215	0.8047645986	0.5601160475
1216	0.8047783375	0.56010675
1217	0.8047843575	0.5600919066
1218	0.8047974706	0.5600820382
1219	0.8048047125	0.5600687852
1220	0.8048194051	0.5600588352
1221	0.8048311174	0.5600496193
1222	0.8048433661	0.5600392208
1223	0.8048489988	0.5600262532
1224	0.8048517108	0.5600097379
1225	0.8048527241	0.5599964033
1226	0.8048598766	0.5599833134
1227	0.8048634827	0.5599695303
1228	0.8048738241	0.5599597435
1229	0.8048767745	0.5599475099
1230	0.8048887253	0.5599371114
1231	0.8048928082	0.5599237768
1232	0.8048974872	0.5599098306
1233	0.8049029112	0.5598976378
1234	0.8049049675	0.5598838139
1235	0.8049114347	0.5598709686
1236	0.8049152792	0.5598571039
1237	0.8049202561	0.5598440956
1238	0.8049325347	0.5598344311
1239	0.804936111	0.5598162439
1240	0.8049458265	0.5598061716
1241	0.8049481511	0.5597938973
1242	0.8049589694	0.5597839881
1243	0.8049710989	0.5597728555
1244	0.8049734831	0.5597588277
1245	0.8049765825	0.5597430464
1246	0.8049817979	0.5597295488
1247	0.8049913943	0.5597191095
1248	0.8050032854	0.5597087517
1249	0.805016011	0.5596982309
1250	0.8050228655	0.5596866498
1251	0.8050326705	0.559676659
1252	0.8050438166	0.5596666275
1253	0.8050497472	0.5596551688
1254	0.8050552011	0.559642976
1255	0.8050665855	0.5596318434
1256	0.8050721288	0.5596192837
1257	0.8050809503	0.5596074171
1258	0.8050937057	0.5595973041
1259	0.8050999939	0.5595872318
1260	0.8051079214	0.5595765886
1261	0.8051162958	0.5595644773
1262	0.8051201701	0.5595489
1263	0.8051269054	0.5595395617
1264	0.8051319122	0.5595270835
1265	0.8051429689	0.5595176228
1266	0.8051442504	0.5595023309
1267	0.8051491678	0.5594901789
1268	0.8051546216	0.5594796988
1269	0.8051579595	0.5594644477
1270	0.8051617742	0.5594527442
1271	0.8051656485	0.5594389611
1272	0.8051793277	0.5594295413
1273	0.8051839769	0.5594156766
1274	0.8051914573	0.5594031983
1275	0.805195272	0.5593904754
1276	0.805197835	0.5593747349
1277	0.8052015305	0.5593619713
1278	0.8052047491	0.5593463939
1279	0.8052082658	0.5593346497
1280	0.8052097261	0.5593196024
1281	0.8052183688	0.5593090815
1282	0.8052283823	0.559298316
1283	0.8052324057	0.5592844921
1284	0.8052421808	0.5592757655
1285	0.805249095	0.5592647145
1286	0.8052554429	0.5592541937
1287	0.8052621186	0.5592434281
1288	0.8052733541	0.5592351501
1289	0.8052827716	0.5592253633
1290	0.8052864671	0.559213619
1291	0.8052989244	0.5592039138
1292	0.8053051829	0.5591910277
1293	0.8053120375	0.5591818118
1294	0.8053162694	0.5591687627
1295	0.8053239584	0.5591589758
1296	0.8053282499	0.5591473947
1297	0.8053328395	0.5591360991
1298	0.8053430319	0.5591265161
1299	0.8053482771	0.5591125699
1300	0.8053511679	0.5590986236
1301	0.8053534627	0.5590838618
1302	0.8053590655	0.5590731371
1303	0.8053636551	0.5590564179
1304	0.805365622	0.5590408813
1305	0.8053745031	0.5590309313
1306	0.8053767085	0.5590156802
1307	0.8053829074	0.5590060156
1308	0.8053870201	0.5589927626
1309	0.8053985238	0.5589828127
1310	0.8054107428	0.5589735152
1311	0.8054141998	0.558959732
1312	0.805424273	0.5589511685
1313	0.8054328263	0.5589410555
1314	0.8054404259	0.5589324512
1315	0.8054451346	0.5589215226
1316	0.8054545224	0.5589099823
1317	0.8054624796	0.5588996653
1318	0.8054745495	0.5588904493
1319	0.8054808974	0.5588772371
1320	0.8054834902	0.5588618636
1321	0.8054875135	0.5588476319
1322	0.8054922223	0.5588346643
1323	0.8055015802	0.5588235726
1324	0.8055110276	0.5588134187
1325	0.8055167198	0.5588017561
1326	0.8055240512	0.5587934373
1327	0.8055377305	0.5587845068
1328	0.8055505157	0.5587752093
1329	0.8055625558	0.5587653817
1330	0.8055678606	0.5587540452
1331	0.8055723906	0.5587389572
1332	0.805585742	0.558730149
1333	0.8055883944	0.5587184864
1334	0.8055928946	0.5587056411
1335	0.8056006432	0.5586974039
1336	0.8056029677	0.5586854558
1337	0.8056150079	0.5586765661
1338	0.8056280017	0.5586670647
1339	0.8056371212	0.5586567885
1340	0.8056457341	0.5586468793
1341	0.8056487441	0.5586328515
1342	0.805652082	0.5586214743
1343	0.8056635261	0.5586120952
1344	0.8056666851	0.5586012889
1345	0.8056706488	0.5585893
1346	0.8056745529	0.5585756392
1347	0.805678308	0.5585619784
1348	0.8056847453	0.5585526402
1349	0.8056921363	0.5585411406
1350	0.8056946397	0.5585281323
1351	0.8057008982	0.5585167959
1352	0.8057041764	0.5585042361
1353	0.8057107925	0.5584935521
1354	0.8057197332	0.5584847439
1355	0.8057247698	0.5584725104
1356	0.8057353497	0.5584636615
1357	0.805744946	0.5584539562
1358	0.8057559133	0.5584449849
1359	0.8057633638	0.5584351573
1360	0.8057650328	0.5584245141
1361	0.8057697415	0.55841016
1362	0.8057724237	0.5583954798
1363	0.8057758808	0.5583815335
1364	0.80578053	0.5583701563
1365	0.8057855368	0.5583589422
1366	0.8057881594	0.5583448737
1367	0.8057928085	0.558333211
1368	0.8057950735	0.5583177967
1369	0.8057982922	0.5583023009
1370	0.8058075309	0.5582923509
1371	0.8058207929	0.5582828495
1372	0.805824399	0.5582704936
1373	0.8058317304	0.558259565
1374	0.8058422804	0.5582504714
1375	0.8058493733	0.5582426011
1376	0.8058614135	0.5582328143
1377	0.8058637977	0.5582201322
1378	0.8058741093	0.5582104677
1379	0.8058784306	0.5581986011
1380	0.8058860004	0.5581894667
1381	0.8058959246	0.5581806994
1382	0.8059073687	0.558171932
1383	0.8059152365	0.5581612072
1384	0.8059201539	0.5581503602
1385	0.8059308529	0.5581409403
1386	0.8059368134	0.5581304195
1387	0.8059397638	0.5581156169
1388	0.8059455156	0.558103995
1389	0.8059484959	0.5580937596
1390	0.805952549	0.5580805881
1391	0.8059628606	0.5580708421
1392	0.8059724569	0.5580610552
1393	0.805978179	0.5580505344
1394	0.8059817255	0.5580376484
1395	0.8059931695	0.5580281877
1396	0.8060008883	0.558018564
1397	0.8060042858	0.5580047401
1398	0.8060073853	0.5579899375
1399	0.8060106635	0.5579747271
1400	0.8060138226	0.557962779
1401	0.8060188591	0.5579521766
1402	0.8060238659	0.557938475
1403	0.8060315847	0.5579309718
1404	0.8060392439	0.5579204509
1405	0.8060459495	0.5579098893
1406	0.8060582876	0.5579012035
1407	0.806063354	0.557886931
1408	0.8060752749	0.5578785714
1409	0.806083262	0.5578696409
1410	0.8060946167	0.5578605065
1411	0.8060988188	0.5578479875
1412	0.8061087728	0.5578362841
1413	0.8061150908	0.5578264564
1414	0.8061181605	0.5578122247
1415	0.8061252236	0.5578032943
1416	0.8061269522	0.5577898781
1417	0.8061378896	0.5577810292
1418	0.8061472178	0.5577722618
1419	0.8061574101	0.5577625565
1420	0.8061681986	0.5577544416
1421	0.8061757982	0.5577445732
1422	0.8061847091	0.5577349087
1423	0.8061941266	0.5577255704
1424	0.8061970472	0.5577129291
1425	0.806202352	0.5577040801
1426	0.8062075675	0.5576907048
1427	0.8062110543	0.5576741079
1428	0.8062187433	0.5576628531
1429	0.8062292933	0.5576548197
1430	0.806234479	0.557642423
1431	0.8062436581	0.557634512
1432	0.80625543	0.5576259485
1433	0.8062622547	0.5576169365
1434	0.806268692	0.5576096779
1435	0.8062738776	0.5576006658
1436	0.8062746525	0.557587005
1437	0.8062776327	0.5575755055
1438	0.8062800169	0.5575605398
1439	0.806284517	0.5575445546
1440	0.8062880337	0.5575303229
1441	0.8062979579	0.5575222895
1442	0.8063095808	0.5575110347
1443	0.8063195348	0.5575015741
1444	0.8063281178	0.5574928474
1445	0.8063311577	0.5574799614
1446	0.8063410521	0.5574714387
1447	0.8063462377	0.5574587158
1448	0.8063525259	0.5574482358
1449	0.8063562214	0.5574381227
1450	0.8063587248	0.557424258
1451	0.8063615263	0.5574096593
1452	0.8063641787	0.5573966102
1453	0.8063665032	0.5573820522
1454	0.8063708842	0.557369574
1455	0.8063735068	0.5573595017
1456	0.8063853085	0.5573508567
1457	0.8063924909	0.5573409883
1458	0.8063973188	0.5573292441
1459	0.8064019084	0.5573155833
1460	0.8064107299	0.5573064489
1461	0.8064163327	0.5572958872
1462	0.8064208627	0.557286182
1463	0.8064285517	0.5572761912
1464	0.8064365089	0.5572677501
1465	0.8064391613	0.5572538854
1466	0.80644539	0.5572438131
1467	0.8064484596	0.5572324359
1468	0.8064556122	0.5572232199
1469	0.8064598739	0.5572099261
1470	0.8064643145	0.5572003024
1471	0.8064675033	0.5571880689
1472	0.8064771295	0.5571794646
1473	0.8064817488	0.5571688214
1474	0.8064846396	0.5571562616
1475	0.8064934313	0.5571467602
1476	0.8065010309	0.5571354238
1477	0.8065053821	0.5571242097
1478	0.8065174222	0.5571146268
1479	0.8065271378	0.5571065526
1480	0.8065295815	0.5570928103
1481	0.8065337241	0.5570798019
1482	0.8065388203	0.5570700966
1483	0.8065421581	0.5570575368
1484	0.8065458536	0.5570452217
1485	0.8065564334	0.557036332
1486	0.8065643609	0.5570271976
1487	0.8065673113	0.5570156573
1488	0.8065717816	0.5570046063
1489	0.8065766692	0.5569942486
1490	0.8065793514	0.5569822189
1491	0.806584239	0.5569727583
1492	0.806586504	0.5569581188
1493	0.8065959215	0.556947598
1494	0.8066071272	0.5569391161
1495	0.8066109717	0.5569268417
1496	0.8066142797	0.5569162393
1497	0.8066185713	0.5569041689
