iter	Passed	Remaining
12325	598310	129807
12326	598345	129756
12327	598386	129706
12328	598424	129655
12329	598459	129603
12330	598499	129553
12331	598539	129503
12332	598571	129451
12333	598607	129399
12334	598646	129349
12335	598684	129298
12336	598722	129247
12337	598753	129195
12338	598783	129142
12339	598819	129091
12340	598856	129040
12341	598893	128989
12342	598926	128937
12343	598964	128886
12344	598999	128835
12345	599037	128784
12346	599072	128733
12347	599112	128682
12348	599151	128632
12349	599190	128581
12350	599220	128529
12351	599258	128478
12352	599297	128427
12353	599329	128375
12354	599368	128325
12355	599403	128273
12356	599437	128222
12357	599468	128170
12358	599508	128119
12359	599551	128069
12360	599593	128019
12361	599627	127968
12362	599662	127917
12363	599701	127866
12364	599736	127814
12365	599773	127764
12366	599813	127713
12367	599851	127663
12368	599889	127612
12369	599930	127562
12370	599969	127511
12371	600004	127460
12372	600040	127409
12373	600074	127357
12374	600113	127307
12375	600149	127255
12376	600181	127203
12377	600216	127152
12378	600248	127100
12379	600286	127049
12380	600327	126999
12381	600365	126949
12382	600402	126898
12383	600434	126846
12384	600471	126795
12385	600502	126743
12386	600540	126692
12387	600574	126640
12388	600611	126589
12389	600646	126538
12390	600685	126488
12391	600716	126436
12392	600749	126384
12393	600788	126333
12394	600827	126283
12395	600865	126232
12396	600900	126181
12397	600935	126130
12398	600971	126079
12399	601007	126027
12400	601041	125976
12401	601076	125925
12402	601108	125873
12403	601145	125822
12404	601180	125770
12405	601217	125720
12406	601251	125668
12407	601287	125617
12408	601325	125566
12409	601360	125515
12410	601395	125464
12411	601431	125413
12412	601467	125362
12413	601500	125310
12414	601537	125259
12415	601573	125208
12416	601616	125159
12417	601647	125106
12418	601678	125054
12419	601715	125004
12420	601753	124953
12421	601790	124902
12422	601832	124852
12423	601870	124802
12424	601910	124752
12425	601949	124701
12426	601984	124650
12427	602015	124598
12428	602053	124547
12429	602093	124497
12430	602132	124447
12431	602169	124396
12432	602204	124345
12433	602243	124294
12434	602281	124244
12435	602321	124193
12436	602358	124143
12437	602396	124092
12438	602435	124042
12439	602464	123989
12440	602504	123939
12441	602543	123889
12442	602576	123837
12443	602612	123786
12444	602645	123734
12445	602681	123684
12446	602724	123634
12447	602763	123584
12448	602801	123533
12449	602835	123482
12450	602865	123430
12451	602898	123378
12452	602930	123326
12453	602966	123275
12454	603004	123225
12455	603042	123174
12456	603079	123123
12457	603111	123072
12458	603146	123020
12459	603183	122970
12460	603220	122919
12461	603261	122869
12462	603297	122818
12463	603339	122768
12464	603375	122718
12465	603412	122667
12466	603448	122616
12467	603492	122567
12468	603524	122515
12469	603566	122465
12470	603607	122415
12471	603640	122364
12472	603678	122313
12473	603710	122261
12474	603748	122211
12475	603789	122161
12476	603830	122111
12477	603866	122060
12478	603897	122008
12479	603933	121957
12480	603973	121907
12481	604010	121857
12482	604047	121806
12483	604084	121755
12484	604119	121704
12485	604152	121653
12486	604183	121601
12487	604226	121551
12488	604265	121501
12489	604295	121449
12490	604328	121397
12491	604364	121347
12492	604397	121295
12493	604430	121244
12494	604467	121193
12495	604506	121143
12496	604543	121092
12497	604582	121042
12498	604619	120991
12499	604656	120940
12500	604694	120890
12501	604732	120840
12502	604769	120789
12503	604806	120738
12504	604843	120688
12505	604874	120636
12506	604914	120586
12507	604947	120534
12508	604983	120484
12509	605020	120433
12510	605054	120382
12511	605087	120330
12512	605125	120280
12513	605159	120229
12514	605197	120178
12515	605240	120129
12516	605279	120079
12517	605310	120027
12518	605344	119976
12519	605377	119924
12520	605413	119873
12521	605451	119823
12522	605486	119772
12523	605525	119722
12524	605562	119671
12525	605602	119621
12526	605641	119571
12527	605676	119520
12528	605709	119469
12529	605745	119418
12530	605782	119367
12531	605819	119317
12532	605854	119266
12533	605895	119216
12534	605931	119165
12535	605969	119115
12536	606001	119063
12537	606035	119012
12538	606069	118961
12539	606099	118909
12540	606139	118859
12541	606174	118808
12542	606215	118758
12543	606244	118706
12544	606281	118656
12545	606319	118605
12546	606358	118555
12547	606398	118505
12548	606434	118454
12549	606476	118405
12550	606508	118353
12551	606549	118304
12552	606581	118252
12553	606619	118202
12554	606660	118152
12555	606692	118100
12556	606728	118050
12557	606766	117999
12558	606808	117950
12559	606846	117900
12560	606880	117848
12561	606920	117798
12562	606955	117748
12563	606993	117697
12564	607024	117646
12565	607064	117596
12566	607100	117545
12567	607136	117494
12568	607172	117443
12569	607210	117393
12570	607248	117343
12571	607282	117292
12572	607316	117241
12573	607355	117191
12574	607394	117141
12575	607431	117090
12576	607468	117040
12577	607504	116989
12578	607539	116938
12579	607575	116887
12580	607613	116837
12581	607644	116785
12582	607682	116735
12583	607724	116686
12584	607755	116634
12585	607786	116582
12586	607821	116532
12587	607868	116483
12588	607909	116433
12589	607941	116382
12590	607980	116332
12591	608021	116282
12592	608059	116232
12593	608089	116180
12594	608130	116130
12595	608168	116080
12596	608206	116030
12597	608240	115979
12598	608278	115929
12599	608310	115877
12600	608345	115827
12601	608382	115776
12602	608422	115726
12603	608454	115675
12604	608487	115624
12605	608518	115572
12606	608560	115523
12607	608597	115472
12608	608635	115422
12609	608675	115372
12610	608715	115322
12611	608750	115272
12612	608782	115220
12613	608824	115171
12614	608864	115121
12615	608902	115071
12616	608937	115020
12617	608976	114970
12618	609011	114919
12619	609053	114870
12620	609090	114819
12621	609122	114768
12622	609156	114717
12623	609189	114666
12624	609226	114616
12625	609263	114565
12626	609297	114514
12627	609332	114464
12628	609369	114413
12629	609403	114362
12630	609440	114312
12631	609480	114262
12632	609516	114211
12633	609553	114161
12634	609590	114111
12635	609629	114061
12636	609667	114011
12637	609703	113960
12638	609734	113909
12639	609768	113858
12640	609806	113808
12641	609843	113757
12642	609877	113706
12643	609911	113655
12644	609947	113605
12645	609984	113554
12646	610017	113503
12647	610053	113453
12648	610087	113402
12649	610125	113352
12650	610163	113302
12651	610195	113250
12652	610230	113200
12653	610268	113150
12654	610309	113100
12655	610342	113049
12656	610379	112999
12657	610409	112947
12658	610444	112897
12659	610483	112847
12660	610516	112796
12661	610556	112746
12662	610593	112695
12663	610628	112645
12664	610665	112595
12665	610698	112544
12666	610728	112492
12667	610767	112442
12668	610804	112392
12669	610839	112341
12670	610883	112292
12671	610927	112243
12672	610967	112194
12673	611008	112144
12674	611042	112093
12675	611079	112043
12676	611111	111992
12677	611149	111942
12678	611186	111891
12679	611229	111842
12680	611259	111791
12681	611301	111741
12682	611341	111692
12683	611380	111642
12684	611413	111591
12685	611447	111540
12686	611488	111490
12687	611527	111440
12688	611563	111390
12689	611604	111340
12690	611640	111290
12691	611678	111240
12692	611715	111190
12693	611753	111140
12694	611798	111091
12695	611840	111042
12696	611878	110992
12697	611913	110941
12698	611950	110891
12699	611988	110841
12700	612025	110791
12701	612073	110742
12702	612104	110691
12703	612141	110641
12704	612179	110591
12705	612213	110540
12706	612250	110490
12707	612286	110439
12708	612325	110390
12709	612357	110338
12710	612393	110288
12711	612431	110238
12712	612470	110188
12713	612506	110138
12714	612542	110087
12715	612578	110037
12716	612609	109986
12717	612645	109935
12718	612682	109885
12719	612723	109836
12720	612763	109786
12721	612798	109736
12722	612832	109685
12723	612870	109635
12724	612908	109585
12725	612945	109535
12726	612984	109485
12727	613022	109435
12728	613058	109385
12729	613094	109334
12730	613127	109283
12731	613157	109232
12732	613190	109181
12733	613223	109130
12734	613259	109080
12735	613297	109030
12736	613328	108979
12737	613361	108928
12738	613399	108878
12739	613432	108827
12740	613470	108777
12741	613503	108727
12742	613541	108676
12743	613579	108627
12744	613613	108576
12745	613654	108527
12746	613691	108476
12747	613731	108427
12748	613770	108377
12749	613809	108327
12750	613845	108277
12751	613882	108227
12752	613924	108178
12753	613961	108128
12754	614001	108078
12755	614039	108028
12756	614073	107977
12757	614110	107927
12758	614146	107877
12759	614184	107827
12760	614219	107777
12761	614258	107727
12762	614294	107677
12763	614326	107626
12764	614367	107576
12765	614406	107527
12766	614443	107477
12767	614482	107427
12768	614517	107377
12769	614553	107326
12770	614588	107276
12771	614624	107226
12772	614660	107175
12773	614695	107125
12774	614731	107075
12775	614765	107024
12776	614802	106974
12777	614837	106924
12778	614874	106873
12779	614910	106823
12780	614948	106773
12781	614985	106723
12782	615023	106674
12783	615057	106623
12784	615094	106573
12785	615134	106523
12786	615168	106473
12787	615201	106422
12788	615238	106372
12789	615269	106321
12790	615305	106271
12791	615341	106221
12792	615380	106171
12793	615416	106121
12794	615456	106071
12795	615488	106020
12796	615525	105970
12797	615561	105920
12798	615598	105870
12799	615630	105819
12800	615669	105770
12801	615707	105720
12802	615742	105669
12803	615774	105619
12804	615805	105568
12805	615842	105518
12806	615881	105468
12807	615915	105417
12808	615952	105367
12809	615991	105318
12810	616027	105268
12811	616064	105218
12812	616094	105166
12813	616132	105117
12814	616168	105067
12815	616206	105017
12816	616241	104966
12817	616276	104916
12818	616312	104866
12819	616351	104816
12820	616391	104767
12821	616428	104717
12822	616468	104667
12823	616508	104618
12824	616546	104568
12825	616583	104518
12826	616620	104468
12827	616660	104419
12828	616698	104369
12829	616738	104320
12830	616777	104270
12831	616811	104220
12832	616842	104169
12833	616879	104119
12834	616914	104068
12835	616950	104018
12836	616987	103968
12837	617029	103919
12838	617067	103869
12839	617099	103819
12840	617136	103769
12841	617167	103718
12842	617203	103668
12843	617238	103618
12844	617272	103567
12845	617312	103518
12846	617347	103467
12847	617386	103418
12848	617423	103368
12849	617456	103317
12850	617494	103268
12851	617532	103218
12852	617566	103168
12853	617599	103117
12854	617639	103068
12855	617682	103019
12856	617714	102968
12857	617752	102918
12858	617789	102868
12859	617825	102818
12860	617866	102769
12861	617901	102719
12862	617945	102670
12863	617981	102620
12864	618018	102570
12865	618057	102521
12866	618092	102471
12867	618129	102421
12868	618170	102371
12869	618206	102321
12870	618248	102272
12871	618287	102223
12872	618327	102173
12873	618365	102124
12874	618400	102074
12875	618438	102024
12876	618475	101974
12877	618516	101925
12878	618559	101876
12879	618597	101826
12880	618632	101776
12881	618673	101727
12882	618707	101676
12883	618742	101626
12884	618779	101577
12885	618815	101527
12886	618849	101476
12887	618885	101426
12888	618923	101377
12889	618962	101327
12890	618992	101276
12891	619029	101226
12892	619067	101177
12893	619104	101127
12894	619139	101077
12895	619175	101027
12896	619209	100976
12897	619247	100927
12898	619287	100877
12899	619324	100828
12900	619360	100778
12901	619396	100728
12902	619435	100678
12903	619472	100628
12904	619515	100580
12905	619545	100529
12906	619583	100479
12907	619614	100428
12908	619652	100379
12909	619688	100329
12910	619722	100278
12911	619761	100229
12912	619800	100179
12913	619830	100129
12914	619867	100079
12915	619896	100028
12916	619931	99978
12917	619964	99927
12918	620005	99878
12919	620044	99829
12920	620084	99779
12921	620116	99729
12922	620152	99679
12923	620189	99629
12924	620227	99580
12925	620258	99529
12926	620299	99480
12927	620334	99430
12928	620369	99380
12929	620408	99330
12930	620440	99280
12931	620477	99230
12932	620515	99180
12933	620553	99131
12934	620591	99081
12935	620623	99031
12936	620661	98981
12937	620695	98931
12938	620731	98881
12939	620767	98831
12940	620800	98781
12941	620837	98731
12942	620877	98682
12943	620911	98631
12944	620948	98582
12945	620986	98532
12946	621020	98482
12947	621051	98431
12948	621090	98382
12949	621127	98332
12950	621163	98282
12951	621200	98233
12952	621237	98183
12953	621276	98134
12954	621313	98084
12955	621353	98035
12956	621386	97984
12957	621426	97935
12958	621457	97885
12959	621492	97834
12960	621527	97785
12961	621557	97734
12962	621594	97684
12963	621640	97636
12964	621676	97586
12965	621711	97536
12966	621747	97486
12967	621782	97436
12968	621818	97386
12969	621854	97337
12970	621889	97287
12971	621928	97237
12972	621966	97188
12973	622002	97138
12974	622043	97089
12975	622075	97038
12976	622111	96989
12977	622147	96939
12978	622184	96889
12979	622221	96840
12980	622264	96791
12981	622300	96741
12982	622334	96691
12983	622365	96640
12984	622408	96592
12985	622443	96542
12986	622480	96492
12987	622518	96443
12988	622553	96393
12989	622587	96343
12990	622624	96293
12991	622658	96243
12992	622695	96193
12993	622725	96143
12994	622759	96093
12995	622797	96043
12996	622841	95994
12997	622874	95944
12998	622911	95895
12999	622944	95844
13000	622978	95794
13001	623015	95745
13002	623052	95695
13003	623083	95645
13004	623117	95595
13005	623157	95546
13006	623190	95495
13007	623230	95446
13008	623266	95396
13009	623309	95348
13010	623345	95298
13011	623380	95248
13012	623419	95199
13013	623455	95149
13014	623493	95100
13015	623523	95049
13016	623566	95000
13017	623601	94951
13018	623641	94901
13019	623681	94852
13020	623718	94803
13021	623754	94753
13022	623790	94703
13023	623832	94655
13024	623866	94605
13025	623907	94556
13026	623944	94506
13027	623975	94456
13028	624011	94406
13029	624051	94357
13030	624090	94308
13031	624125	94258
13032	624162	94208
13033	624195	94158
13034	624235	94109
13035	624270	94059
13036	624311	94010
13037	624344	93960
13038	624375	93910
13039	624411	93860
13040	624443	93810
13041	624484	93761
13042	624522	93711
13043	624566	93663
13044	624604	93614
13045	624639	93564
13046	624678	93515
13047	624718	93465
13048	624755	93416
13049	624786	93365
13050	624818	93315
13051	624852	93265
13052	624888	93216
13053	624922	93166
13054	624956	93116
13055	624992	93066
13056	625029	93017
13057	625066	92967
13058	625103	92918
13059	625141	92868
13060	625177	92819
13061	625215	92769
13062	625245	92719
13063	625280	92669
13064	625322	92620
13065	625359	92571
13066	625391	92521
13067	625427	92471
13068	625465	92422
13069	625506	92373
13070	625544	92324
13071	625577	92274
13072	625614	92224
13073	625651	92175
13074	625685	92125
13075	625723	92075
13076	625761	92026
13077	625799	91977
13078	625835	91927
13079	625873	91878
13080	625911	91829
13081	625946	91779
13082	625976	91728
13083	626013	91679
13084	626050	91629
13085	626086	91580
13086	626117	91530
13087	626151	91480
13088	626191	91431
13089	626226	91381
13090	626265	91332
13091	626303	91283
13092	626342	91233
13093	626381	91184
13094	626417	91135
13095	626453	91085
13096	626489	91036
13097	626525	90986
13098	626568	90938
13099	626601	90888
13100	626641	90839
13101	626671	90788
13102	626710	90739
13103	626747	90690
13104	626781	90640
13105	626820	90591
13106	626861	90542
13107	626900	90493
13108	626940	90444
13109	626977	90394
13110	627015	90345
13111	627049	90295
13112	627086	90246
13113	627118	90196
13114	627153	90146
13115	627192	90097
13116	627229	90048
13117	627265	89998
13118	627303	89949
13119	627342	89900
13120	627377	89850
13121	627413	89801
13122	627449	89751
13123	627483	89701
13124	627516	89651
13125	627550	89602
13126	627585	89552
13127	627620	89503
13128	627655	89453
13129	627691	89403
13130	627730	89354
13131	627769	89305
13132	627807	89256
13133	627840	89206
13134	627877	89157
13135	627915	89108
13136	627946	89057
13137	627983	89008
13138	628023	88959
13139	628062	88910
13140	628098	88861
13141	628137	88812
13142	628173	88762
13143	628211	88713
13144	628251	88664
13145	628284	88614
13146	628323	88565
13147	628365	88517
13148	628404	88467
13149	628440	88418
13150	628481	88369
13151	628521	88320
13152	628560	88271
13153	628600	88222
13154	628635	88173
13155	628671	88123
13156	628711	88074
13157	628751	88026
13158	628794	87977
13159	628830	87928
13160	628869	87879
13161	628901	87829
13162	628942	87780
13163	628976	87730
13164	629008	87680
13165	629041	87631
13166	629080	87581
13167	629110	87531
13168	629146	87482
13169	629181	87432
13170	629219	87383
13171	629256	87334
13172	629291	87284
13173	629327	87235
13174	629364	87186
13175	629403	87137
13176	629443	87088
13177	629479	87038
13178	629515	86989
13179	629557	86941
13180	629592	86891
13181	629623	86841
13182	629658	86791
13183	629695	86742
13184	629734	86693
13185	629768	86643
13186	629804	86594
13187	629841	86545
13188	629874	86495
13189	629912	86446
13190	629953	86397
13191	629992	86348
13192	630029	86299
13193	630068	86250
13194	630104	86201
13195	630138	86151
13196	630181	86103
13197	630219	86054
13198	630259	86005
13199	630300	85956
13200	630340	85907
13201	630378	85858
13202	630422	85810
13203	630463	85761
13204	630500	85712
13205	630537	85663
13206	630577	85614
13207	630615	85565
13208	630648	85515
13209	630687	85466
13210	630727	85417
13211	630768	85369
13212	630800	85319
13213	630840	85270
13214	630877	85221
13215	630917	85172
13216	630955	85123
13217	630989	85074
13218	631028	85025
13219	631067	84976
13220	631103	84926
13221	631163	84880
13222	631205	84832
13223	631254	84784
13224	631288	84735
13225	631328	84686
13226	631370	84637
13227	631400	84587
13228	631437	84538
13229	631471	84489
13230	631510	84440
13231	631546	84390
13232	631576	84340
13233	631614	84291
13234	631650	84242
13235	631693	84193
13236	631725	84144
13237	631760	84094
13238	631793	84045
13239	631827	83995
13240	631862	83946
13241	631903	83897
13242	631940	83848
13243	631977	83799
13244	632014	83750
13245	632055	83701
13246	632092	83652
13247	632130	83603
13248	632164	83553
13249	632202	83504
13250	632238	83455
13251	632274	83406
13252	632306	83356
13253	632338	83306
13254	632373	83257
13255	632411	83208
13256	632445	83158
13257	632484	83109
13258	632520	83060
13259	632558	83011
13260	632592	82962
13261	632628	82912
13262	632661	82863
13263	632697	82814
13264	632732	82764
13265	632763	82714
13266	632797	82665
13267	632827	82615
13268	632865	82566
13269	632896	82516
13270	632933	82467
13271	632976	82419
13272	633012	82369
13273	633053	82321
13274	633090	82272
13275	633133	82223
13276	633174	82175
13277	633212	82126
13278	633245	82076
13279	633279	82027
13280	633315	81978
13281	633355	81929
13282	633390	81880
13283	633429	81831
13284	633465	81782
13285	633504	81733
13286	633545	81684
13287	633586	81636
13288	633620	81586
13289	633654	81537
13290	633685	81487
13291	633722	81438
13292	633763	81389
13293	633793	81339
13294	633833	81291
13295	633875	81242
13296	633913	81193
13297	633950	81144
13298	633982	81095
13299	634021	81046
13300	634051	80996
13301	634090	80947
13302	634127	80898
13303	634165	80849
13304	634196	80799
13305	634232	80750
13306	634264	80701
13307	634304	80652
13308	634338	80603
13309	634374	80554
13310	634407	80504
13311	634447	80455
13312	634490	80407
13313	634525	80358
13314	634562	80309
13315	634603	80260
13316	634642	80212
13317	634702	80165
13318	634736	80116
13319	634766	80066
13320	634806	80017
13321	634840	79968
13322	634877	79919
13323	634913	79870
13324	634949	79821
13325	634980	79771
13326	635017	79722
13327	635054	79673
13328	635089	79624
13329	635121	79574
13330	635162	79526
13331	635203	79477
13332	635240	79428
13333	635273	79379
13334	635311	79330
13335	635353	79282
13336	635393	79233
13337	635429	79184
13338	635460	79134
13339	635493	79085
13340	635532	79036
13341	635573	78988
13342	635615	78939
13343	635652	78890
13344	635687	78841
13345	635722	78792
13346	635758	78743
13347	635796	78694
13348	635840	78646
13349	635879	78597
13350	635913	78548
13351	635952	78499
13352	635990	78450
13353	636027	78401
13354	636070	78353
13355	636104	78304
13356	636142	78255
13357	636177	78206
13358	636214	78157
13359	636246	78107
13360	636278	78058
13361	636315	78009
13362	636354	77960
13363	636388	77911
13364	636431	77863
13365	636473	77815
13366	636511	77766
13367	636551	77717
13368	636589	77668
13369	636627	77620
13370	636665	77571
13371	636702	77522
13372	636741	77473
13373	636780	77425
13374	636821	77376
13375	636856	77327
13376	636895	77278
13377	636935	77230
13378	636974	77181
13379	637013	77132
13380	637048	77083
13381	637081	77034
13382	637117	76985
13383	637155	76936
13384	637187	76887
13385	637228	76838
13386	637266	76789
13387	637302	76740
13388	637332	76691
13389	637371	76642
13390	637406	76593
13391	637443	76544
13392	637479	76495
13393	637519	76447
13394	637556	76398
13395	637587	76348
13396	637622	76299
13397	637661	76250
13398	637695	76201
13399	637725	76152
13400	637756	76102
13401	637793	76053
13402	637831	76004
13403	637863	75955
13404	637899	75906
13405	637935	75857
13406	637974	75808
13407	638008	75759
13408	638043	75710
13409	638079	75661
13410	638115	75612
13411	638144	75562
13412	638180	75513
13413	638218	75465
13414	638255	75416
13415	638294	75367
13416	638331	75318
13417	638375	75270
13418	638413	75222
13419	638447	75173
13420	638490	75124
13421	638531	75076
13422	638563	75027
13423	638600	74978
13424	638637	74929
13425	638673	74880
13426	638711	74831
13427	638761	74784
13428	638815	74737
13429	638867	74690
13430	638908	74642
13431	638952	74594
13432	638990	74545
13433	639025	74496
13434	639071	74448
13435	639109	74400
13436	639143	74351
13437	639181	74302
13438	639216	74253
13439	639253	74204
13440	639290	74155
13441	639326	74106
13442	639362	74057
13443	639398	74009
13444	639433	73960
13445	639471	73911
13446	639506	73862
13447	639543	73813
13448	639580	73764
13449	639622	73716
13450	639660	73668
13451	639694	73618
13452	639732	73570
13453	639768	73521
13454	639800	73471
13455	639839	73423
13456	639876	73374
13457	639912	73325
13458	639942	73276
13459	639981	73227
13460	640017	73178
13461	640053	73129
13462	640093	73081
13463	640133	73033
13464	640172	72984
13465	640205	72935
13466	640241	72886
13467	640278	72837
13468	640309	72788
13469	640347	72739
13470	640379	72690
13471	640414	72641
13472	640452	72592
13473	640494	72544
13474	640530	72495
13475	640569	72447
13476	640600	72397
13477	640642	72349
13478	640681	72301
13479	640712	72251
13480	640752	72203
13481	640783	72154
13482	640822	72105
13483	640863	72057
13484	640902	72008
13485	640943	71960
13486	640982	71912
13487	641020	71863
13488	641061	71815
13489	641099	71766
13490	641144	71718
13491	641184	71670
13492	641224	71622
13493	641254	71572
13494	641291	71523
13495	641328	71475
13496	641368	71426
13497	641399	71377
13498	641439	71329
13499	641479	71280
13500	641520	71232
13501	641562	71184
13502	641595	71135
13503	641633	71086
13504	641674	71038
13505	641714	70990
13506	641755	70941
13507	641797	70893
13508	641840	70845
13509	641875	70796
13510	641911	70748
13511	641949	70699
13512	641986	70650
13513	642025	70602
13514	642060	70553
13515	642095	70504
13516	642130	70455
13517	642166	70406
13518	642200	70357
13519	642236	70309
13520	642277	70260
13521	642315	70212
13522	642349	70163
13523	642386	70114
13524	642421	70065
13525	642460	70017
13526	642498	69968
13527	642537	69920
13528	642575	69872
13529	642619	69824
13530	642656	69775
13531	642695	69727
13532	642725	69677
13533	642768	69629
13534	642807	69581
13535	642849	69533
13536	642893	69485
13537	642936	69437
13538	642976	69389
13539	643014	69340
13540	643051	69291
13541	643091	69243
13542	643129	69195
13543	643162	69146
13544	643198	69097
13545	643237	69048
13546	643272	69000
13547	643312	68951
13548	643345	68902
13549	643387	68854
13550	643428	68806
13551	643469	68758
13552	643504	68709
13553	643537	68660
13554	643576	68612
13555	643618	68563
13556	643654	68515
13557	643690	68466
13558	643722	68417
13559	643758	68368
13560	643794	68320
13561	643834	68271
13562	643870	68223
13563	643906	68174
13564	643945	68126
13565	643980	68077
13566	644016	68028
13567	644052	67979
13568	644089	67931
13569	644128	67882
13570	644162	67834
13571	644202	67785
13572	644232	67736
13573	644268	67687
13574	644303	67639
13575	644341	67590
13576	644375	67541
13577	644409	67492
13578	644451	67444
13579	644485	67395
13580	644518	67347
13581	644553	67298
13582	644587	67249
13583	644625	67200
13584	644660	67152
13585	644700	67103
13586	644736	67055
13587	644771	67006
13588	644805	66957
13589	644851	66910
13590	644894	66862
13591	644938	66814
13592	644972	66765
13593	645011	66717
13594	645052	66668
13595	645088	66620
13596	645132	66572
13597	645170	66524
13598	645201	66475
13599	645237	66426
13600	645276	66378
13601	645315	66329
13602	645356	66281
13603	645390	66232
13604	645432	66184
13605	645470	66136
13606	645512	66088
13607	645549	66039
13608	645585	65991
13609	645623	65942
13610	645659	65894
13611	645694	65845
13612	645735	65797
13613	645771	65748
13614	645811	65700
13615	645849	65652
13616	645889	65604
13617	645924	65555
13618	645956	65506
13619	645990	65457
13620	646034	65409
13621	646067	65360
13622	646100	65312
13623	646131	65262
13624	646173	65214
13625	646214	65166
13626	646254	65118
13627	646296	65070
13628	646334	65022
13629	646378	64974
13630	646420	64926
13631	646458	64878
13632	646496	64829
13633	646537	64781
13634	646568	64732
13635	646609	64684
13636	646651	64636
13637	646692	64588
13638	646729	64540
13639	646762	64491
13640	646798	64442
13641	646837	64394
13642	646871	64345
13643	646910	64297
13644	646947	64249
13645	646983	64200
13646	647019	64151
13647	647057	64103
13648	647091	64054
13649	647126	64006
13650	647163	63957
13651	647196	63908
13652	647235	63860
13653	647272	63812
13654	647304	63763
13655	647342	63714
13656	647383	63666
13657	647424	63618
13658	647463	63570
13659	647501	63522
13660	647538	63473
13661	647573	63425
13662	647603	63376
13663	647639	63327
13664	647673	63279
13665	647712	63230
13666	647749	63182
13667	647779	63133
13668	647818	63085
13669	647854	63036
13670	647895	62988
13671	647934	62940
13672	647973	62892
13673	648012	62843
13674	648052	62795
13675	648086	62747
13676	648121	62698
13677	648158	62650
13678	648197	62601
13679	648230	62553
13680	648264	62504
13681	648297	62455
13682	648334	62407
13683	648367	62358
13684	648405	62310
13685	648444	62262
13686	648480	62213
13687	648513	62164
13688	648543	62115
13689	648577	62067
13690	648616	62018
13691	648656	61970
13692	648692	61922
13693	648733	61874
13694	648772	61826
13695	648802	61777
13696	648834	61728
13697	648872	61680
13698	648908	61631
13699	648945	61583
13700	648980	61534
13701	649020	61486
13702	649060	61438
13703	649100	61390
13704	649136	61342
13705	649178	61294
13706	649214	61245
13707	649253	61197
13708	649290	61149
13709	649320	61100
13710	649356	61051
13711	649394	61003
13712	649431	60955
13713	649466	60906
13714	649500	60858
13715	649536	60809
13716	649574	60761
13717	649608	60712
13718	649646	60664
13719	649679	60615
13720	649718	60567
13721	649750	60519
13722	649786	60470
13723	649826	60422
13724	649863	60374
13725	649896	60325
13726	649927	60276
13727	649970	60228
13728	650007	60180
13729	650045	60132
13730	650088	60084
13731	650128	60036
13732	650166	59988
13733	650205	59940
13734	650244	59892
13735	650279	59843
13736	650316	59795
13737	650359	59747
13738	650398	59699
13739	650434	59651
13740	650466	59602
13741	650504	59554
13742	650541	59505
13743	650579	59457
13744	650623	59410
13745	650660	59361
13746	650701	59313
13747	650738	59265
13748	650782	59218
13749	650835	59171
13750	650871	59122
13751	650908	59074
13752	650949	59026
13753	650989	58978
13754	651024	58930
13755	651058	58881
13756	651095	58833
13757	651132	58785
13758	651171	58736
13759	651205	58688
13760	651239	58639
13761	651277	58591
13762	651315	58543
13763	651345	58494
13764	651382	58446
13765	651419	58398
13766	651455	58349
13767	651494	58301
13768	651532	58253
13769	651568	58205
13770	651608	58157
13771	651644	58108
13772	651685	58061
13773	651717	58012
13774	651753	57964
13775	651789	57915
13776	651833	57868
13777	651875	57820
13778	651910	57771
13779	651943	57723
13780	651979	57675
13781	652009	57626
13782	652044	57577
13783	652080	57529
13784	652119	57481
13785	652154	57433
13786	652190	57384
13787	652227	57336
13788	652263	57288
13789	652299	57240
13790	652335	57191
13791	652372	57143
13792	652404	57094
13793	652442	57046
13794	652482	56998
13795	652519	56950
13796	652557	56902
13797	652592	56854
13798	652629	56805
13799	652665	56757
13800	652702	56709
13801	652739	56661
13802	652775	56612
13803	652811	56564
13804	652847	56516
13805	652885	56468
13806	652926	56420
13807	652959	56371
13808	652994	56323
13809	653023	56274
13810	653061	56226
13811	653096	56178
13812	653127	56129
13813	653163	56081
13814	653202	56033
13815	653239	55985
13816	653275	55936
13817	653317	55889
13818	653349	55840
13819	653384	55792
13820	653417	55743
13821	653451	55695
13822	653490	55647
13823	653528	55599
13824	653558	55550
13825	653600	55502
13826	653640	55454
13827	653678	55406
13828	653715	55358
13829	653752	55310
13830	653787	55262
13831	653821	55213
13832	653859	55165
13833	653897	55117
13834	653929	55069
13835	653961	55020
13836	654000	54972
13837	654033	54924
13838	654067	54875
13839	654100	54827
13840	654138	54779
13841	654178	54731
13842	654217	54683
13843	654254	54635
13844	654292	54587
13845	654334	54539
13846	654373	54491
13847	654413	54443
13848	654450	54395
13849	654487	54347
13850	654522	54299
13851	654561	54251
13852	654598	54203
13853	654638	54155
13854	654676	54107
13855	654717	54059
13856	654751	54011
13857	654797	53963
13858	654836	53916
13859	654874	53868
13860	654912	53820
13861	654951	53772
13862	654989	53724
13863	655034	53676
13864	655073	53628
13865	655110	53580
13866	655148	53532
13867	655184	53484
13868	655221	53436
13869	655259	53388
13870	655301	53340
13871	655343	53293
13872	655382	53245
13873	655418	53196
13874	655458	53149
13875	655497	53101
13876	655532	53052
13877	655568	53004
13878	655602	52956
